ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Seller,Brand,Remaining_Warranty,Remaining_Registration,Age,Live_Add,Sold,Engine_Size
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,ITALY,2.0,Chain,175.79543568464726,L-Twin,Piston,12.0,2_into_2,2019-08-06,Aluminium,Four_Piston,Hydraulic,320.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1100.0,CDI_(Capacitive_Discharge_Ignition),3000.0,2019-08-04,2019-09-08,No,2075.0,No,109.0,10750.0,100.0,9000.0,Panigale,3181.0,23000,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Yes,Standard,Electric,VIC,57.2,Prahran,Dual_Sided,57.636,Standard,96.0,https://www.bikesales.com.au/bikes/details/2015-ducati-899-panigale/SSE-AD-6221883/?Cr=47,4.0,193.0,Spoke,1400.9544002323557,773.253,Private,Ducati,45,7,4,33.0,Sold,850
Standard,No,100.0,Desmodromic,Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,175.5,L-Twin,Piston,12.0,2_into_2,2019-08-06,Aluminium,Four_Piston,Hydraulic,320.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,137.38195121951225,1115.0,CDI_(Capacitive_Discharge_Ignition),1521.1429999999998,2019-09-08,2019-09-08,No,2056.0,No,110.0,10500.0,110.0,9000.0,Panigale,0.0,25990,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Standard,Standard,Electric,QLD,60.8,none,Dual_Sided,57.636,Standard,96.0,https://www.bikesales.com.au/bikes/details/2019-ducati-959-panigale-corse/OAG-AD-17430658/?Cr=49,4.0,200.0,Spoke,1431.0,810.0,Dealer,Ducati,24,0,0,33.0,Sold,900
Standard,No,81.0,Desmodromic,Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,14.0,Liquid,ITALY,4.0,Chain,175.0,V4,Piston,12.0,4_into_2,2019-08-06,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,16.0,Left_foot_lever,6.0,Manual,137.38195121951225,1125.1043223919403,CDI_(Capacitive_Discharge_Ignition),1521.1429999999998,2019-09-08,2019-09-08,No,2053.635683094198,No,157.5,13000.0,130.0,10000.0,Panigale_V4,0.0,31390,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Standard,No,Electric,QLD,53.5,none,Single_Sided,46.957,Standard,100.0,https://www.bikesales.com.au/bikes/details/2019-ducati-panigale-v4/OAG-AD-17433349/?Cr=6,4.0,198.0,Spoke,1469.0,720.385,Dealer,Ducati,24,0,0,33.0,Sold,1100
No,No,94.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,yellow,10.0,Air,ITALY,2.0,Chain,181.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Steel,Double_Piston,Hydraulic,320.0,Hydraulic,120.0,15.0,Left_foot_lever,6.0,Manual,137.38195121951225,1036.0,CDI_(Capacitive_Discharge_Ignition),43700.0,2019-09-08,2019-09-08,No,2180.0,No,67.7,8000.0,119.0,10055.0,SportClassic,0.0,17990,24.0,Single_Piston,Hydraulic,245.0,Spring,132.9,95.0,825.0,2.0,Forward,Standard,Standard,Electric,VIC,71.5,none,Dual_Sided,45.0,No,92.0,https://www.bikesales.com.au/bikes/details/2007-ducati-sport-1000-s-my08/OAG-AD-17497323/?Cr=1,2.0,202.0,Spoke,1425.0,773.253,Dealer,Ducati,141,0,12,32.0,Sold,950
No,No,90.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,11.0,Liquid,ITALY,2.0,Chain,199.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Hydraulic,308.827332010207,Upside_Down,120.0,15.5,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),40000.0,2019-08-05,2019-09-08,No,2075.0,No,76.0,10000.0,80.0,9000.0,Superbike,2765.0,7500,24.0,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,823.0,2.0,Forward,Standard,No,Electric,NSW,58.8,Riverstone,Dual_Sided,54.0,No,96.0,https://www.bikesales.com.au/bikes/details/2005-ducati-749/SSE-AD-6195777/?Cr=2,4.0,188.98239335598285,Spoke,1420.0,773.253,Private,Ducati,0,0,14,32.0,Sold,750
No,No,90.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,11.0,Liquid,ITALY,2.0,Chain,199.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Hydraulic,308.827332010207,Upside_Down,120.0,15.5,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),30000.0,2019-08-01,2019-08-30,No,2075.0,No,76.0,10000.0,80.0,9000.0,Superbike,2261.0,7750,24.0,Single_Piston,Hydraulic,226.77625108475556,Shock,130.0,95.0,823.0,2.0,Forward,Standard,No,Electric,NSW,58.8,Chittaway_point,Dual_Sided,54.0,No,96.0,https://www.bikesales.com.au/bikes/details/2003-ducati-749/SSE-AD-6225320/?Cr=4,4.0,188.98239335598285,Spoke,1420.0,773.253,Private,Ducati,0,5,16,23.0,Sold,750
No,No,94.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,13.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Steel,Four_Piston,Hydraulic,320.0,Upside_Down,127.0,15.5,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),10200.0,2019-07-29,2019-09-08,No,2075.0,No,103.0,10500.0,100.0,10000.0,Superbike,4000.0,10990,24.5,Double_Piston,Hydraulic,245.0,Shock,120.0,95.0,830.0,2.0,Forward,Yes,Standard,Electric,QLD,61.2,Brisbane_city,Single_Sided,49.4,No,96.0,https://www.bikesales.com.au/bikes/details/2011-ducati-848-evo/SSE-AD-6220554/?Cr=11,4.0,194.0,Spoke,1430.0,773.253,Private,Ducati,93,3,8,32.0,Sold,800
No,No,106.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,171.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Steel,Four_Piston,Disc,330.0,Conventional_Fork,127.0,15.5,Left_foot_lever,6.0,Manual,130.0,1100.0,CDI_(Capacitive_Discharge_Ignition),9741.0,2019-07-15,2019-08-16,No,2100.0,No,126.77,9500.0,140.0,8000.0,Superbike,4500.0,11500,24.5,Double_Piston,Disc,245.0,Shock,127.0,95.0,820.0,2.0,Forward,No,No,Electric,QLD,67.9,Cashmere,Dual_Sided,60.0,No,96.0,https://www.bikesales.com.au/bikes/details/2009-ducati-1198/SSE-AD-6196745/?Cr=12,4.0,188.98239335598285,Spoke,1430.0,773.253,Private,Ducati,117,0,10,9.0,Sold,1200
No,No,106.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,ITALY,2.0,Chain,169.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Steel,Four_Piston,Hydraulic,330.0,Upside_Down,43.0,15.5,Left_foot_lever,6.0,Manual,130.0,1100.0,CDI_(Capacitive_Discharge_Ignition),16000.0,2019-07-28,2019-08-12,No,2100.0,No,125.0,9750.0,140.0,8000.0,Superbike,6018.0,12500,24.0,Double_Piston,Disc,245.0,Shock,127.0,95.0,820.0,2.0,Forward,Standard,No,Electric,WA,67.9,Gwelup,Single_Sided,60.0,No,96.0,https://www.bikesales.com.au/bikes/details/2009-ducati-1198-s/SSE-AD-6218166/?Cr=15,4.0,188.98239335598285,Spoke,1430.0,773.253,Private,Ducati,0,1,10,5.0,Sold,1200
No,No,98.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,yellow,11.0,Liquid,ITALY,2.0,Chain,198.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Hydraulic,320.0,Upside_Down,127.0,17.0,Left_foot_lever,6.0,Manual,130.0,1090.0,CDI_(Capacitive_Discharge_Ignition),23677.0,2019-07-28,2019-09-08,No,2010.0,No,92.0,9350.0,110.0,8000.0,Superbike,2164.0,12800,24.0,Double_Piston,Hydraulic,220.0,Shock,130.0,91.0,790.0,2.0,Forward,Yes,No,Electric,NSW,66.0,Smithfield,Single_Sided,48.0,No,96.0,https://www.bikesales.com.au/bikes/details/1998-ducati-996/SSE-AD-6217498/?Cr=19,4.0,188.98239335598285,Spoke,1410.0,690.0,Private,Ducati,249,0,21,32.0,Sold,950
No,No,106.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,171.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Steel,Four_Piston,Disc,330.0,Conventional_Fork,127.0,15.5,Left_foot_lever,6.0,Manual,130.0,1100.0,CDI_(Capacitive_Discharge_Ignition),3510.0,2019-07-17,2019-08-26,No,2100.0,No,126.77,9500.0,140.0,8000.0,Superbike,2557.0,13000,24.5,Double_Piston,Disc,245.0,Shock,127.0,95.0,820.0,2.0,Forward,No,No,Electric,NSW,67.9,Rossmore,Dual_Sided,60.0,No,96.0,https://www.bikesales.com.au/bikes/details/2009-ducati-1198/SSE-AD-6199415/?Cr=22,4.0,188.98239335598285,Spoke,1430.0,773.253,Private,Ducati,117,0,10,19.0,Sold,1200
Standard,No,112.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),7100.0,2019-07-19,2019-09-08,No,2075.0,No,143.0,10750.0,140.0,9000.0,Superbike,5162.0,17500,24.5,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,825.0,2.0,Forward,Yes,Standard,Electric,SA,60.8,Morphett_vale,Single_Sided,38.83226371061844,Standard,96.0,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale/SSE-AD-5228562/?Cr=47,4.0,190.5,Spoke,1437.0,773.253,Private,Ducati,69,0,6,32.0,Sold,1200
Standard,No,112.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),7225.0,2019-09-08,2019-09-08,No,2075.0,No,143.0,10750.0,140.0,9000.0,Superbike,0.0,19499,24.5,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,825.0,2.0,Forward,Yes,Standard,Electric,NSW,60.8,none,Single_Sided,38.83226371061844,Standard,96.0,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale/OAG-AD-17392062/?Cr=57,4.0,190.5,Spoke,1437.0,773.253,Dealer,Ducati,81,0,7,32.0,Sold,1200
Standard,No,116.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Disc,330.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),6000.0,2019-07-25,2019-09-08,No,2075.0,No,150.8,10500.0,150.0,9000.0,Superbike,5097.0,22000,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Standard,Standard,Electric,SA,60.8,St_agnes,Single_Sided,38.83226371061844,Standard,96.0,https://www.bikesales.com.au/bikes/details/2015-ducati-1299-panigale/SSE-AD-6213876/?Cr=70,4.0,190.5,Spoke,1437.0,745.0,Private,Ducati,45,0,4,32.0,Sold,1300
Standard,No,112.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Hydraulic,330.0,Conventional_Fork,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1110.0,CDI_(Capacitive_Discharge_Ignition),6500.0,2019-07-31,2019-09-08,No,2075.0,No,143.0,10750.0,140.0,9000.0,Superbike,3350.0,23500,24.5,Double_Piston,Hydraulic,245.0,Adjustable,130.0,95.0,825.0,2.0,Forward,Standard,Standard,Electric,VIC,60.8,Alfredton,Single_Sided,38.83226371061844,Standard,100.0,https://www.bikesales.com.au/bikes/details/2012-ducati-1199-panigale-s-tricolore/SSE-AD-6224040/?Cr=78,4.0,190.5,Spoke,1437.0,810.0,Private,Ducati,81,1,7,32.0,Sold,1200
Standard,No,116.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Disc,330.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1130.0,CDI_(Capacitive_Discharge_Ignition),5600.0,2019-08-04,2019-09-07,No,2060.0,No,150.8,10500.0,150.0,9000.0,Superbike,2207.0,25000,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Standard,No,Electric,NSW,60.8,Bexley,Single_Sided,38.83226371061844,Standard,96.0,https://www.bikesales.com.au/bikes/details/2016-ducati-1299-panigale-s/SSE-AD-6214032/?Cr=81,4.0,190.5,Spoke,1437.0,745.0,Private,Ducati,33,5,3,31.0,Sold,1300
Standard,No,116.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Disc,330.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1130.0,CDI_(Capacitive_Discharge_Ignition),5398.0,2019-08-17,2019-08-17,No,2060.0,No,150.8,10500.0,150.0,9000.0,Superbike,0.0,26990,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Standard,No,Electric,WA,60.8,none,Single_Sided,38.83226371061844,Standard,96.0,https://www.bikesales.com.au/bikes/details/2016-ducati-1299-panigale-s/OAG-AD-17475594/?Cr=87,4.0,190.5,Spoke,1437.0,745.0,Dealer,Ducati,33,0,3,10.0,Sold,1300
Standard,No,116.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,ITALY,2.0,Chain,166.5,L-Twin,Piston,12.0,2_into_2,2019-08-07,Aluminium,Four_Piston,Disc,330.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1130.0,CDI_(Capacitive_Discharge_Ignition),625.0,2019-08-05,2019-09-08,No,2060.0,No,150.8,10500.0,150.0,9000.0,Superbike,2154.0,29990,24.0,Double_Piston,Hydraulic,245.0,Shock,130.0,95.0,830.0,2.0,Forward,Standard,Standard,Electric,NSW,60.8,Castle_hill,Single_Sided,38.83226371061844,Standard,96.0,https://www.bikesales.com.au/bikes/details/2016-ducati-1299-panigale/SSE-AD-6232164/?Cr=95,4.0,190.5,Spoke,1437.0,745.0,Private,Ducati,33,4,3,32.0,Sold,1300
No,No,106.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,ITALY,2.0,Chain,165.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Steel,Four_Piston,Hydraulic,330.0,Upside_Down,120.0,15.5,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),13496.0,2019-08-03,2019-09-08,No,2100.0,No,132.4,9750.0,140.0,8000.0,Superbike,3871.0,32500,24.5,Double_Piston,Hydraulic,245.0,Spring,127.0,98.0,820.0,2.0,Forward,Standard,No,Electric,VIC,67.9,Mirboo,Single_Sided,60.0,No,96.0,https://www.bikesales.com.au/bikes/details/2009-ducati-1098-r-bayliss-le/SSE-AD-5588374/?Cr=99,4.0,188.98239335598285,Spoke,1430.0,773.253,Private,Ducati,117,0,10,32.0,Sold,1100
Standard,No,116.0,Desmodromic,Electronic_fuel_injection,Engine,Multi_plate,none,13.0,Liquid,ITALY,2.0,Chain,156.0,L-Twin,Piston,12.0,2_into_2,2019-08-07,Carbon_Fibre,Four_Piston,Hydraulic,330.0,Upside_Down,120.0,17.0,Left_foot_lever,6.0,Manual,130.0,1105.0,CDI_(Capacitive_Discharge_Ignition),0.0,2019-08-07,2019-08-07,No,2075.0,No,158.0,11000.0,150.0,9000.0,Superbike,0.0,109000,24.0,Double_Piston,Disc,245.0,Shock,130.0,95.0,830.0,1.0,Forward,Standard,No,Electric,NSW,60.8,none,Single_Sided,38.83226371061844,Standard,98.0,https://www.bikesales.com.au/bikes/details/2017-ducati-1299-superleggera/OAG-AD-15522928/?Cr=108,4.0,167.0,Spoke,1456.0,773.253,Dealer,Ducati,21,0,2,0.0,Sold,1300
No,No,58.0,SOHC_(Single_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,THAILAND,1.0,Chain,119.0,Vertical,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,276.0,Telescopic,109.0,10.0,Left_foot_lever,6.0,Manual,172.0,1070.0,CD_(Capacitor_Discharge),59800.0,2019-07-22,2019-09-08,Yes,1920.0,No,10.0,10000.0,20.0,9000.0,CBR,3910.0,1800,25.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,776.0,2.0,Forward,Standard,No,Electric,VIC,47.2,Langwarrin,Dual_Sided,36.0,No,95.0,https://www.bikesales.com.au/bikes/details/2007-honda-cbr125r/SSE-AD-6207967/?Cr=3,2.0,135.0,Spoke,1294.0,675.0,Private,Honda,141,0,12,32.0,Sold,125
No,No,48.5,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,11.0,Liquid,JAPAN,4.0,Chain,142.0,Inline,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,275.0,Telescopic,118.0,13.0,Left_foot_lever,6.0,Manual,130.0,1080.0,CDI_(Capacitive_Discharge_Ignition),45000.0,2019-08-05,2019-08-10,Yes,1975.0,No,33.6,15000.0,30.0,12000.0,CBR,2015.0,1800,24.0,Single_Piston,Hydraulic,220.0,Shock,104.0,91.0,725.0,2.0,Forward,Yes,No,Electric,NSW,33.8,Alexandria,Dual_Sided,20.0,No,89.0,https://www.bikesales.com.au/bikes/details/1995-honda-cbr250rr/SSE-AD-6223564/?Cr=4,4.0,157.0,Spoke,1345.0,675.0,Private,Honda,0,0,24,3.0,Sold,250
No,No,58.0,SOHC_(Single_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,11.0,Liquid,THAILAND,1.0,Chain,119.0,Vertical,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,276.0,Telescopic,109.0,10.0,Left_foot_lever,6.0,Manual,172.0,1070.0,CD_(Capacitor_Discharge),46000.0,2019-08-05,2019-08-10,Yes,1920.0,No,10.0,10000.0,20.0,9000.0,CBR,2050.0,2000,25.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,776.0,2.0,Forward,Standard,No,Electric,NSW,47.2,Camperdown,Dual_Sided,36.0,No,95.0,https://www.bikesales.com.au/bikes/details/2007-honda-cbr125r/SSE-AD-6217538/?Cr=6,2.0,135.0,Spoke,1294.0,675.0,Private,Honda,141,6,12,3.0,Sold,125
No,No,58.0,SOHC_(Single_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,11.0,Liquid,THAILAND,1.0,Chain,119.0,Vertical,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,276.0,Telescopic,109.0,10.0,Left_foot_lever,6.0,Manual,172.0,1070.0,CD_(Capacitor_Discharge),8838.0,2019-07-21,2019-09-08,Yes,1920.0,No,10.0,10000.0,20.0,9000.0,CBR,3173.0,2100,25.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,776.0,2.0,Forward,Standard,No,Electric,VIC,47.2,Keysborough,Dual_Sided,36.0,No,95.0,https://www.bikesales.com.au/bikes/details/2007-honda-cbr125r/SSE-AD-6207419/?Cr=8,2.0,135.0,Spoke,1294.0,675.0,Private,Honda,141,0,12,32.0,Sold,125
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,10.0,Liquid,THAILAND,1.0,Chain,152.0,Vertical,Piston,12.0,1_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,296.0,Telescopic,118.0,13.0,Left_foot_lever,6.0,Manual,145.0,1127.0,CDI_(Capacitive_Discharge_Ignition),42575.0,2019-08-30,2019-08-30,Yes,2030.0,No,18.6,8500.0,30.0,7000.0,CBR,0.0,2490,25.0,Double_Piston,Hydraulic,220.0,Shock,104.0,95.0,784.0,2.0,Forward,No,No,Electric,QLD,55.0,none,Dual_Sided,42.276,No,95.0,https://www.bikesales.com.au/bikes/details/2011-honda-cbr250r-abs/OAG-AD-17419146/?Cr=15,4.0,165.0,Spoke,1369.0,720.0,Dealer,Honda,93,0,8,23.0,Sold,250
No,No,58.0,SOHC_(Single_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,11.0,Liquid,THAILAND,1.0,Chain,119.0,Vertical,Piston,12.0,2_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,276.0,Telescopic,109.0,10.0,Left_foot_lever,6.0,Manual,172.0,1070.0,CD_(Capacitor_Discharge),50000.0,2019-08-01,2019-09-08,Yes,1920.0,No,10.0,10000.0,20.0,9000.0,CBR,3125.0,2500,25.0,Single_Piston,Hydraulic,220.0,Shock,120.0,95.0,776.0,2.0,Forward,Standard,No,Electric,VIC,47.2,Burwood,Dual_Sided,36.0,No,95.0,https://www.bikesales.com.au/bikes/details/2007-honda-cbr125r/SSE-AD-6225827/?Cr=17,2.0,135.0,Spoke,1294.0,675.0,Private,Honda,141,1,12,32.0,Sold,125
No,No,48.5,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,11.0,Liquid,JAPAN,4.0,Chain,152.0,Inline,Piston,12.0,1_into_1,2019-08-07,Steel,Four_Piston,Disc,308.827332010207,Telescopic,118.0,13.0,Left_foot_lever,6.0,Manual,148.0,1122.0,CDI_(Capacitive_Discharge_Ignition),40130.0,2019-08-06,2019-09-08,Yes,2030.0,No,23.0,10679.0,30.0,8744.0,CBR,2615.0,2500,25.0,Single_Piston,Disc,226.77625108475556,Shock,104.0,91.0,784.0,2.0,Forward,No,No,Electric,ACT,33.8,Higgins,Dual_Sided,20.0,No,95.0,https://www.bikesales.com.au/bikes/details/1988-honda-cbr250r/SSE-AD-6233422/?Cr=22,4.0,157.0,Spoke,1365.0,717.748,Private,Honda,0,4,31,32.0,Sold,250
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,10.0,Liquid,THAILAND,1.0,Chain,152.0,Vertical,Piston,12.0,1_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,296.0,Telescopic,118.0,13.0,Left_foot_lever,6.0,Manual,145.0,1127.0,CDI_(Capacitive_Discharge_Ignition),17734.0,2019-07-29,2019-08-25,Yes,2030.0,No,18.6,8500.0,30.0,7000.0,CBR,3803.0,2500,25.0,Double_Piston,Hydraulic,220.0,Shock,104.0,95.0,784.0,2.0,Forward,No,No,Electric,VIC,55.0,Hallam,Dual_Sided,42.276,No,95.0,https://www.bikesales.com.au/bikes/details/2011-honda-cbr250r-abs/SSE-AD-6220339/?Cr=26,4.0,165.0,Spoke,1369.0,720.0,Private,Honda,93,1,8,18.0,Sold,250
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,10.0,Liquid,THAILAND,1.0,Chain,152.0,Vertical,Piston,12.0,1_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,296.0,Telescopic,118.0,13.0,Left_foot_lever,6.0,Manual,145.0,1127.0,CDI_(Capacitive_Discharge_Ignition),32799.0,2019-07-31,2019-08-12,Yes,2030.0,No,18.6,8500.0,30.0,7000.0,CBR,2115.0,2600,25.0,Double_Piston,Hydraulic,220.0,Shock,104.0,95.0,784.0,2.0,Forward,No,No,Electric,NSW,55.0,Ermington,Dual_Sided,42.276,No,95.0,https://www.bikesales.com.au/bikes/details/2012-honda-cbr250r-abs/SSE-AD-6224374/?Cr=30,4.0,165.0,Spoke,1369.0,720.0,Private,Honda,81,9,7,5.0,Sold,250
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,THAILAND,1.0,Chain,152.0,Vertical,Piston,12.0,1_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,296.0,Telescopic,118.0,13.0,Left_foot_lever,6.0,Manual,145.0,1127.0,CDI_(Capacitive_Discharge_Ignition),27000.0,2019-07-24,2019-09-08,Yes,2030.0,No,18.6,8500.0,30.0,7000.0,CBR,2216.0,2700,25.0,Double_Piston,Hydraulic,220.0,Shock,104.0,95.0,784.0,2.0,Forward,No,No,Electric,NSW,55.0,Rockdale,Dual_Sided,42.276,No,95.0,https://www.bikesales.com.au/bikes/details/2011-honda-cbr250r-abs/SSE-AD-6212059/?Cr=34,4.0,165.0,Spoke,1369.0,720.0,Private,Honda,93,0,8,32.0,Sold,250
Standard,No,76.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,10.0,Liquid,JAPAN,1.0,Chain,160.0,Vertical,Piston,12.0,1_into_1,2019-08-07,Steel,Double_Piston,Hydraulic,296.0,Telescopic,118.02,13.0,Left_foot_lever,6.0,Manual,145.0,1120.0,CDI_(Capacitive_Discharge_Ignition),13880.0,2019-08-01,2019-08-12,Yes,2035.0,No,22.7,10905.0,30.0,7223.0,CBR,3012.0,2700,25.0,Single_Piston,Hydraulic,220.0,Spring,103.5,95.0,785.0,2.0,Forward,Yes,Standard,Electric,VIC,63.0,Brooklyn,Dual_Sided,38.0,No,95.0,https://www.bikesales.com.au/bikes/details/2015-honda-cbr300r-abs-se-cbr300rase/SSE-AD-6224740/?Cr=35,4.0,163.0,Spoke,1380.0,720.0,Private,Honda,45,0,4,5.0,Sold,300
