ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Description,Engine_Stroke,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Make,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Network_ID,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Registration_Expiry,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Warranty_in_Months_from_First_Registration,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Release_Year,Seller
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Calliper,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,CDI_(Capacitive_Discharge_Ignition),20645.0,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.0,11973.0,90.0,12000.0,GSXR750,OAG-AD-17219820,0,9990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/07/2019,810.0,2.0,Forward,Standard,No,Electric,QLD,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2013-suzuki-gsx-r750/OAG-AD-17219820/?Cr=48,4.0,24,190.0,Spoke,1390.0,710.0,2013,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,16226.0,2019-06-30,2019-06-30,No,2030.0,No,Suzuki,110.0,11973.0,90.0,12000.0,GSXR750,OAG-AD-17157986,0,10490,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/07/2019,810.0,2.0,Forward,Standard,No,Electric,VIC,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2015-suzuki-gsx-r750/OAG-AD-17157986/?Cr=50,4.0,24,190.0,Spoke,1390.0,710.0,2015,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,8010.0,2019-06-01,2019-07-19,No,2030.0,No,Suzuki,110.0,11973.0,90.0,12000.0,GSXR750,SSE-AD-5734701,4212,10500,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/05/2019,810.0,2.0,Forward,Standard,No,Electric,QLD,48.7,Hope_island,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2015-suzuki-gsx-r750/SSE-AD-5734701/?Cr=51,4.0,24,190.0,Spoke,1390.0,710.0,2015,Private
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,1151.0,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.0,11973.0,90.0,12000.0,GSXR750,OAG-AD-17087878,0,10990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/09/2019,810.0,2.0,Forward,Standard,No,Electric,WA,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2014-suzuki-gsx-r750-my15/OAG-AD-17087878/?Cr=53,4.0,24,190.0,Spoke,1390.0,710.0,2014,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,12432.0,2019-07-06,2019-07-06,No,2030.0,No,Suzuki,110.0,11973.0,90.0,12000.0,GSXR750,OAG-AD-16971280,0,10990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,QLD,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2015-suzuki-gsx-r750/OAG-AD-16971280/?Cr=54,4.0,24,190.0,Spoke,1390.0,710.0,2015,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,10150.0,2019-07-06,2019-07-06,No,2030.0,No,Suzuki,110.0,11973.0,90.0,12000.0,GSXR750,OAG-AD-17268538,0,10990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/08/2019,810.0,2.0,Forward,Standard,No,Electric,QLD,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2015-suzuki-gsx-r750/OAG-AD-17268538/?Cr=55,4.0,24,190.0,Spoke,1390.0,710.0,2015,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,5890.0,2019-05-26,2019-07-19,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,SSE-AD-6104942,3059,11900,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/09/2019,810.0,2.0,Forward,Standard,No,Electric,VIC,48.7,Greenvale,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2017-suzuki-gsx-r750-my18/SSE-AD-6104942/?Cr=56,4.0,24,190.0,Spoke,1390.0,710.0,2017,Private
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,blue,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,6697.0,2019-06-16,2019-06-30,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,SSE-AD-6134866,3073,12200,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/09/2020,810.0,2.0,Forward,Standard,No,Electric,VIC,48.7,Reservoir,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/SSE-AD-6134866/?Cr=57,4.0,24,190.0,Spoke,1390.0,710.0,2018,Private
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,7715.0,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,OAG-AD-16921218,0,12990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/04/2019,810.0,2.0,Forward,Standard,No,Electric,VIC,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/OAG-AD-16921218/?Cr=59,4.0,24,190.0,Spoke,1390.0,710.0,2018,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Carburettor,Engine,Multi_plate,blue,11.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Six_Piston,Hydraulic,310.0,Upside_Down,120.0,19.0,Left_foot_lever,6.0,Manual,140.0,1200.0,CDI_(Capacitive_Discharge_Ignition),3211.0,2019-06-16,2019-07-19,No,2130.0,No,Suzuki,74.57,10500.0,89.0,11793.0,GSXR750,SSE-AD-6106373,3804,13000,24.0,Single_Piston,Hydraulic,226.84255434782608,Shock,130.0,91.0,01/01/1970,755.0,2.0,Forward,Yes,No,Electric,VIC,48.7,Narre_warren_north,Dual_Sided,40.0,No,96.0,https://www.bikesales.com.au/bikes/details/1994-suzuki-gsx-r750/SSE-AD-6106373/?Cr=60,4.0,0,186.0,Spoke,1425.0,620.0,1994,Private
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,100.0,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,OAG-AD-17107062,0,13590,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,NSW,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/OAG-AD-17107062/?Cr=61,4.0,24,190.0,Spoke,1390.0,710.0,2018,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,3209.543,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,OAG-AD-13029978,0,13990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,QLD,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/OAG-AD-13029978/?Cr=62,4.0,24,190.0,Spoke,1390.0,710.0,2018,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,white,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,3209.543,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,OAG-AD-17017780,0,13990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,NSW,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/OAG-AD-17017780/?Cr=63,4.0,24,190.0,Spoke,1390.0,710.0,2018,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,4812.735,2019-06-30,2019-06-30,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,SHRM-AD-475657,0,13990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,none,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2017-suzuki-gsx-r750-my18/SHRM-AD-475657/?Cr=64,4.0,24,190.0,Spoke,1390.0,710.0,2017,Private
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,black,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,3209.543,2019-07-19,2019-07-19,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,OAG-AD-17017764,0,13990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,NSW,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/OAG-AD-17017764/?Cr=65,4.0,24,190.0,Spoke,1390.0,710.0,2018,Dealer
No,No,70.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,none,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,310.0,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,132.0,1135.0,Electronic,3209.543,2019-06-30,2019-06-30,No,2030.0,No,Suzuki,110.3,13200.0,90.0,12000.0,GSXR750,SHRM-AD-477651,0,13990,24.0,Single_Piston,Hydraulic,220.0,Spring,130.0,95.0,01/01/1970,810.0,2.0,Forward,Standard,No,Electric,none,48.7,none,Dual_Sided,33.531,No,96.0,https://www.bikesales.com.au/bikes/details/2018-suzuki-gsx-r750/SHRM-AD-477651/?Cr=66,4.0,24,190.0,Spoke,1390.0,710.0,2018,Private
No,No,70.0,DOHC_(Double_Over_Head_Cam),Carburettor,Engine,Multi_plate,black,10.0,Air_&_Oil,JAPAN,4.0,Chain,176.0,Inline,750,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Double_Piston,Hydraulic,309.3540396881644,Telescopic,120.0,18.5,Left_foot_lever,6.0,Manual,140.0,1200.0,CDI_(Capacitive_Discharge_Ignition),12766.0,2019-04-21,2019-07-19,No,2130.0,No,Suzuki,74.57,10500.0,89.0,11793.0,GSXR750,SSE-AD-5846662,5061,14000,24.0,Single_Piston,Hydraulic,226.84255434782608,Shock,130.0,91.0,01/11/2019,755.0,1.0,Forward,Yes,No,Electric,SA,48.7,Unley,Dual_Sided,29.0,No,96.0,https://www.bikesales.com.au/bikes/details/1986-suzuki-gsx-r750/SSE-AD-5846662/?Cr=67,4.0,0,186.0,Spoke,1425.0,620.0,1986,Private
No,No,72.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,yellow,12.0,Liquid,JAPAN,4.0,Chain,163.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,309.3540396881644,Telescopic,120.0,17.0,Left_foot_lever,6.0,Manual,135.0,1150.0,CDI_(Capacitive_Discharge_Ignition),40000.0,2019-05-20,2019-07-19,No,2055.0,No,Suzuki,104.0,11973.0,89.0,11793.0,GSXR750_(GSXR750X),SSE-AD-5445041,4209,4500,26.081707070707118,Single_Piston,Hydraulic,226.84255434782608,Spring,130.0,95.0,01/01/1970,808.6423830901606,2.0,Forward,Standard,No,Electric,QLD,46.0,Pimpama,Dual_Sided,43.9,No,97.0,https://www.bikesales.com.au/bikes/details/2005-suzuki-gsx-r750-20th-anniversary-gsx-r750x/SSE-AD-5445041/?Cr=0,4.0,0,186.0,Spoke,1403.0,715.0,2005,Private
No,No,72.225,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Engine,Multi_plate,red,12.0,Liquid,JAPAN,4.0,Chain,173.0,Inline,750,4.0,Piston,12.0,4_into_1,2019-06-18,Aluminium,Four_Piston,Hydraulic,309.3540396881644,Telescopic,120.0,17.5,Left_foot_lever,6.0,Manual,137.33805128205128,1125.6576243321003,CDI_(Capacitive_Discharge_Ignition),12300.0,2019-05-25,2019-07-19,No,2055.1309290474323,No,Suzuki,104.0,11973.0,89.0,11793.0,GSXR750_Edition_(GSXR750Z),SSE-AD-5933329,2063,9800,26.081707070707118,Single_Piston,Hydraulic,226.84255434782608,Spring,130.0,95.0,01/11/2019,808.6423830901606,2.0,Forward,Yes,No,Electric,NSW,49.632,Northbridge,Dual_Sided,39.22858171346292,No,97.0,https://www.bikesales.com.au/bikes/details/2014-suzuki-gsx-r750-special-edition-gsx-r750z/SSE-AD-5933329/?Cr=0,4.0,0,186.0,Spoke,1403.0,717.293,2014,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,blue,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),183000.0,2019-05-26,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-5086571,2460,3990,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/01/1970,805.0,2.0,Forward,Standard,No,Electric,NSW,63.0,Lawrence,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2001-suzuki-hayabusa-gsx1300r/SSE-AD-5086571/?Cr=0,4.0,24,265.0,Aluminium,1482.0,717.293,2001,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,silver,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),65000.0,2019-05-06,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-5265525,4070,5000,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/01/1970,805.0,2.0,Forward,Standard,No,Electric,QLD,63.0,Anstead,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2000-suzuki-hayabusa-gsx1300r/SSE-AD-5265525/?Cr=1,4.0,24,265.0,Aluminium,1482.0,717.293,2000,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,black,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),66000.0,2019-06-16,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-6086501,2388,5500,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/01/1970,805.0,2.0,Forward,Standard,No,Electric,NSW,63.0,Wee_waa,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2003-suzuki-hayabusa-gsx1300r/SSE-AD-6086501/?Cr=2,4.0,24,265.0,Aluminium,1482.0,717.293,2003,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,blue,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),44000.0,2019-06-06,2019-06-30,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-5998916,3216,5800,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/07/2019,805.0,2.0,Forward,Standard,No,Electric,VIC,63.0,Highton,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2001-suzuki-hayabusa-gsx1300r/SSE-AD-5998916/?Cr=3,4.0,24,265.0,Aluminium,1482.0,717.293,2001,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),56581.0,2019-06-18,2019-06-18,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),OAG-AD-15897487,0,5990,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/01/1970,805.0,2.0,Forward,Standard,No,Electric,VIC,63.0,none,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2006-suzuki-hayabusa-gsx1300r/OAG-AD-15897487/?Cr=4,4.0,24,265.0,Aluminium,1482.0,717.293,2006,Dealer
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),76652.0,2019-07-19,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),OAG-AD-17295792,0,6500,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/01/1970,805.0,2.0,Forward,Standard,No,Electric,QLD,63.0,none,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2005-suzuki-hayabusa-gsx1300r/OAG-AD-17295792/?Cr=5,4.0,24,265.0,Aluminium,1482.0,717.293,2005,Dealer
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,black,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),31000.0,2019-05-29,2019-06-18,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-5968148,3198,6800,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/08/2019,805.0,2.0,Forward,Standard,No,Electric,VIC,63.0,Seaford,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2004-suzuki-hayabusa-gsx1300r/SSE-AD-5968148/?Cr=6,4.0,24,265.0,Aluminium,1482.0,717.293,2004,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,grey,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),63000.0,2019-06-10,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-5934571,2280,7100,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/07/2019,805.0,2.0,Forward,Standard,No,Electric,NSW,63.0,Valentine,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2005-suzuki-hayabusa-gsx1300r/SSE-AD-5934571/?Cr=7,4.0,24,265.0,Aluminium,1482.0,717.293,2005,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,red,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),85588.0,2019-06-17,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),SSE-AD-6138876,6036,7200,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/09/2019,805.0,2.0,Forward,Standard,No,Electric,WA,63.0,Jindalee,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2006-suzuki-hayabusa-gsx1300r/SSE-AD-6138876/?Cr=8,4.0,24,265.0,Aluminium,1482.0,717.293,2006,Private
No,No,81.0,DOHC_(Double_Over_Head_Cam),Electronic_fuel_injection,Alternator_&_Regulator-Rectifier,Multi_plate,none,11.0,Liquid,JAPAN,4.0,Chain,215.0,Inline,1300,4.0,Piston,12.0,4_into_2,2019-06-18,Aluminium,Six_Piston,Disc,320.0,Telescopic,120.0,21.0,Left_foot_lever,6.0,Manual,120.0,1167.0,CDI_(Capacitive_Discharge_Ignition),50846.0,2019-07-19,2019-07-19,No,2192.0,No,Suzuki,129.0,9800.0,150.0,7000.0,Hayabusa_(GSX1300R),OAG-AD-15955462,0,7290,24.0,Four_Piston,Disc,240.0,Spring,130.0,95.0,01/01/1970,805.0,2.0,Forward,Standard,No,Electric,NSW,63.0,none,Dual_Sided,46.0,No,97.0,https://www.bikesales.com.au/bikes/details/2003-suzuki-hayabusa-gsx1300r/OAG-AD-15955462/?Cr=9,4.0,24,265.0,Aluminium,1482.0,717.293,2003,Dealer
